order_id ,customer_id ,order_date ,amount
    5086 ,        286 ,2023-06-01 ,143151.37
    5087 ,        867 ,2023-11-20 , 15173.03
    5088 ,       1402 ,2023-12-26 ,173598.3
    5089 ,        108 ,2023-11-23 ,118203.51
    5090 ,       1088 ,2023-11-02 , 49542.4
    5091 ,        261 ,2023-05-17 , 28045.47
    5092 ,        522 ,2023-11-17 ,  9335.9
    5093 ,       1984 ,2023-11-12 , 78604.82
    5094 ,          1 ,2023-03-07 , 54221.15
    5095 ,       1553 ,2023-11-08 , 15859.34
    5096 ,        164 ,2023-10-01 ,148939.57
    5097 ,        850 ,2023-08-25 , 39666.78
    5098 ,        152 ,2023-12-28 , 48159.3
    5099 ,        461 ,2023-12-20 , 31310.06
    5100 ,        646 ,2023-10-16 , 93045.27
    5101 ,       1999 ,2023-08-02 , 69393.17
    5102 ,         24 ,2023-01-04 , 83841.55
    5103 ,       1315 ,2023-03-04 ,151346.55
    5104 ,        513 ,2023-03-04 ,160861.73
    5105 ,       1678 ,2023-12-19 ,103917.56
    5106 ,       1896 ,2023-04-09 ,151865.98
    5107 ,       1259 ,2023-07-21 , 48465.77
    5108 ,       1974 ,2023-08-14 , 20616.35
    5109 ,         69 ,2023-02-19 , 85311.79
    5110 ,         94 ,2023-05-30 ,108369.31
    5111 ,       1694 ,2023-06-16 , 46064.08
    5112 ,       1949 ,2023-05-11 ,130873.84
    5113 ,       1576 ,2023-09-17 ,116138.61
    5114 ,       1221 ,2023-09-19 , 31359.02
    5115 ,        950 ,2023-07-31 , 86055.28
    5116 ,       1270 ,2023-07-07 ,147275.91
    5117 ,       1163 ,2023-05-04 ,123386.62
    5118 ,       1208 ,2023-12-04 , 43083.57
    5119 ,        146 ,2023-04-10 ,146802.66
    5120 ,        496 ,2023-10-23 , 56352.68
    5121 ,       1002 ,2023-04-09 ,107604.42
    5122 ,       1442 ,2023-02-27 ,168997.57
    5123 ,       1771 ,2023-04-28 ,134897.55
    5124 ,        466 ,2023-08-30 ,153629.92
    5125 ,       1466 ,2023-03-01 , 50012.19
    5126 ,       1982 ,2023-02-07 ,159520.14
    5127 ,       1142 ,2023-10-08 , 88045.21
    5128 ,        841 ,2023-01-04 ,103842.59
    5129 ,        429 ,2023-04-27 , 41219.07
    5130 ,        614 ,2023-05-08 , 74947.69
    5131 ,       1906 ,2023-04-15 ,130942.65
    5132 ,        549 ,2023-05-03 , 56733.61
    5133 ,         66 ,2023-06-11 ,  2100.59
    5134 ,        552 ,2023-11-10 , 33159.11
    5135 ,       1761 ,2023-12-11 ,104108.62
    5136 ,       1181 ,2023-04-01 , 58499.79
    5137 ,        281 ,2023-06-06 , 13650.23
    5138 ,       1528 ,2023-09-24 , 55159.86
    5139 ,        783 ,2023-11-26 , 99807.26
    5140 ,        413 ,2023-11-06 , 51159.82
    5141 ,       1365 ,2023-03-10 , 45573.13
    5142 ,       1683 ,2023-08-04 ,154865.92
    5143 ,       1672 ,2023-12-06 , 19266.93
    5144 ,        902 ,2023-04-09 , 98523.07
    5145 ,       1754 ,2023-12-14 , 71386.7
    5146 ,        594 ,2023-12-13 ,174434.42
    5147 ,         60 ,2023-01-16 ,130410.18
    5148 ,        747 ,2023-06-28 ,119194.82
    5149 ,       1623 ,2023-03-28 ,170361.78
    5150 ,        154 ,2023-11-11 ,163836.22
    5151 ,       1729 ,2023-01-29 ,  6048.12
    5152 ,       1867 ,2023-01-05 ,126508.32
    5153 ,       1233 ,2023-05-20 , 71798.31
    5154 ,       1453 ,2023-11-27 , 83144.73
    5155 ,       1127 ,2023-01-01 ,136154.18
    5156 ,       1332 ,2023-11-28 , 26305.12
    5157 ,       1250 ,2023-04-20 , 41298.69
    5158 ,       1396 ,2023-07-22 ,109851.18
    5159 ,        618 ,2023-05-07 , 53865.75
    5160 ,       1404 ,2023-07-21 , 22887.79
    5161 ,        357 ,2023-06-17 , 39024.17
    5162 ,        747 ,2023-08-12 ,  1018.61
    5163 ,       1512 ,2023-03-29 , 54847.43
    5164 ,        425 ,2023-09-01 , 88107.69
    5165 ,       1795 ,2023-04-20 , 96639.11
    5166 ,       1821 ,2023-01-02 , 40759.03
    5167 ,        849 ,2023-05-16 , 60116.44
    5168 ,       1202 ,2023-10-19 , 76350.3
    5169 ,       1218 ,2023-02-01 ,112670.35
    5170 ,        919 ,2023-06-10 , 19041.78
    5171 ,        527 ,2023-01-01 ,153507.41
    5172 ,         13 ,2023-03-27 , 21349.26
    5173 ,        901 ,2023-07-21 , 58890.22
    5174 ,        777 ,2023-11-01 ,  7137.22
    5175 ,        556 ,2023-08-20 ,127702.72
    5176 ,        473 ,2023-09-06 ,120316.6
    5177 ,       1964 ,2023-07-18 ,108010.96
    5178 ,       1887 ,2023-08-10 , 29545.44
    5179 ,       1208 ,2023-08-17 ,126376.63
    5180 ,        453 ,2023-01-26 , 58573.47
    5181 ,       1902 ,2023-11-20 , 43680.81
    5182 ,       1717 ,2023-03-06 , 30515.48
    5183 ,        784 ,2023-02-19 , 36622.9
    5184 ,        486 ,2023-09-05 , 15484.75
    5185 ,        246 ,2023-06-08 , 65646.49
    5186 ,       1782 ,2023-01-02 , 95643.73
    5187 ,       1100 ,2023-05-21 ,120258.81
    5188 ,        307 ,2023-09-27 ,165037.29
    5189 ,        571 ,2023-01-17 , 65171.21
    5190 ,       1780 ,2023-01-08 , 57797.87
    5191 ,        691 ,2023-05-15 , 90833.8
    5192 ,        514 ,2023-09-10 ,106655.77
    5193 ,       1049 ,2023-07-28 ,130811.5
    5194 ,        803 ,2023-06-27 , 16099.84
    5195 ,        105 ,2023-02-05 , 88079.62
    5196 ,        423 ,2023-03-17 , 49838.32
    5197 ,        214 ,2023-03-26 ,124952.86
    5198 ,        386 ,2023-02-03 ,172059.95
    5199 ,        236 ,2023-09-13 , 71330.53
    5200 ,       1369 ,2023-06-07 , 43551.66
    5201 ,        941 ,2023-02-04 ,143255.06
    5202 ,        382 ,2023-02-09 , 49864.18
    5203 ,       1221 ,2023-12-29 , 85500.57
    5204 ,        837 ,2023-07-11 , 57917.12
    5205 ,         28 ,2023-08-25 , 40499.87
    5206 ,        553 ,2023-05-25 ,119146.74
    5207 ,       1523 ,2023-04-10 , 92290.11
    5208 ,       1051 ,2023-03-17 ,147525.16
    5209 ,        624 ,2023-03-07 , 54230.59
    5210 ,       1231 ,2023-02-12 ,102774.43
    5211 ,       1467 ,2023-03-25 , 57443.81
    5212 ,       1085 ,2023-05-20 ,174898.96
    5213 ,       1504 ,2023-05-12 ,114987.17
    5214 ,       1240 ,2023-05-23 , 81292.01
    5215 ,       1507 ,2023-02-06 , 18277.07
    5216 ,        385 ,2023-02-21 , 41823.86
    5217 ,       1484 ,2023-12-24 ,132154.41
    5218 ,        919 ,2023-11-23 ,165692.71
    5219 ,       1177 ,2023-10-30 , 50663.64
    5220 ,        442 ,2023-10-06 ,118784.46
    5221 ,        728 ,2023-10-14 ,137306.71
    5222 ,        595 ,2023-04-23 ,159923.29
    5223 ,       1014 ,2023-11-21 ,119649.99
    5224 ,         78 ,2023-02-05 , 51695.52
    5225 ,       1779 ,2023-01-02 ,124360.41
    5226 ,        892 ,2023-12-20 ,139185.33
    5227 ,        793 ,2023-04-30 ,155867.73
    5228 ,        649 ,2023-03-13 ,156199.02
    5229 ,       1484 ,2023-10-28 , 96431.61
    5230 ,       1680 ,2023-08-16 , 92969.72
    5231 ,       1781 ,2023-03-06 ,142767.11
    5232 ,       1696 ,2023-12-22 ,117273.1
    5233 ,       1051 ,2023-11-22 ,108115.68
    5234 ,       1183 ,2023-09-24 ,174725.84
    5235 ,        357 ,2023-12-03 ,132612.01
    5236 ,       1039 ,2023-12-06 ,132358.53
    5237 ,        876 ,2023-06-05 ,100771.2
    5238 ,       1007 ,2023-12-26 , 99845.38
    5239 ,       1372 ,2023-08-14 ,107423.08
    5240 ,       1486 ,2023-06-13 ,  3817.47
    5241 ,         57 ,2023-08-13 ,168970.94
    5242 ,       1490 ,2023-04-07 ,135799.94
    5243 ,         80 ,2023-08-23 , 41188.04
    5244 ,       1387 ,2023-08-03 , 46206.06
    5245 ,       1825 ,2023-06-08 , 81541.92
    5246 ,       1953 ,2023-05-17 , 20433.04
    5247 ,       1984 ,2023-01-11 ,136496.63
    5248 ,       1891 ,2023-02-21 , 10447.53
    5249 ,       1535 ,2023-06-27 , 50348.31
    5250 ,        784 ,2023-08-30 ,136424.55
    5251 ,        945 ,2023-11-13 , 96126.8
    5252 ,        704 ,2023-09-23 ,105040.41
    5253 ,       1579 ,2023-05-31 , 49216.3
    5254 ,        561 ,2023-03-29 , 66548.9
    5255 ,       1555 ,2023-12-04 , 65792.57
    5256 ,        923 ,2023-06-30 , 36720.08
    5257 ,        611 ,2023-09-30 ,153821.75
    5258 ,       1624 ,2023-09-08 , 43329.28
    5259 ,        317 ,2023-06-28 , 63852.87
    5260 ,        199 ,2023-01-14 ,127567.88
    5261 ,       1073 ,2023-02-03 , 28941.51
    5262 ,       1267 ,2023-10-25 , 91682.09
    5263 ,        443 ,2023-02-11 , 51191.92
    5264 ,       1837 ,2023-08-25 ,142967.27
    5265 ,        652 ,2023-08-27 , 37399.63
    5266 ,        751 ,2023-02-15 , 12302.84
    5267 ,       1248 ,2023-01-24 ,142206.21
    5268 ,       1866 ,2023-05-16 , 47339.64
    5269 ,        410 ,2023-03-08 ,156508.1
    5270 ,        295 ,2023-09-26 ,124843.52
    5271 ,       1659 ,2023-11-18 , 27742.94
    5272 ,       1964 ,2023-02-07 , 96988.29
    5273 ,        704 ,2023-03-27 , 82499.42
    5274 ,        928 ,2023-11-21 , 45836.86
    5275 ,        121 ,2023-04-05 ,159115.95
    5276 ,       1518 ,2023-05-28 , 26351.88
    5277 ,       1639 ,2023-03-09 , 28294.26
    5278 ,       1199 ,2023-10-22 ,168349.21
    5279 ,         44 ,2023-06-27 ,146287.88
    5280 ,       1562 ,2023-05-30 , 87732.34
    5281 ,       1842 ,2023-07-20 ,  2226.27
    5282 ,        333 ,2023-11-16 ,110328.24
    5283 ,        628 ,2023-05-05 , 26542.34
    5284 ,        328 ,2023-01-03 ,131841.16
    5285 ,       1158 ,2023-04-04 , 62856.02
    5286 ,        237 ,2023-06-03 , 93730.23
    5287 ,       1663 ,2023-12-21 , 61115.59
    5288 ,         87 ,2023-04-17 , 79594.15
    5289 ,       1822 ,2023-05-12 ,119722.06
    5290 ,        546 ,2023-05-14 , 48065.61
    5291 ,        245 ,2023-04-22 , 55785.4
    5292 ,        216 ,2023-05-23 , 54037.3
    5293 ,        241 ,2023-08-05 , 25758.76
    5294 ,       1392 ,2023-01-19 ,163885.41
    5295 ,        307 ,2023-12-08 ,112214.81
    5296 ,       1459 ,2023-06-27 , 59540.12
    5297 ,        417 ,2023-09-15 , 53379.33
    5298 ,       1605 ,2023-03-17 , 86549.93
    5299 ,       1421 ,2023-12-09 ,  1810.28
    5300 ,        881 ,2023-05-29 ,131498.79
    5301 ,        767 ,2023-10-14 , 38848.6
    5302 ,       1326 ,2023-04-23 , 25476.18
    5303 ,       1663 ,2023-12-30 , 21714.8
    5304 ,        861 ,2023-07-08 , 78751.37
    5305 ,       1811 ,2023-06-21 , 69594.57
    5306 ,       1950 ,2023-09-16 ,100856.51
    5307 ,         19 ,2023-03-29 , 56134.45
    5308 ,        966 ,2023-10-01 , 13261.53
    5309 ,       1291 ,2023-03-01 , 59944.04
    5310 ,        513 ,2023-01-29 ,135235.29
    5311 ,        921 ,2023-04-22 , 14667.04
    5312 ,        701 ,2023-10-03 , 67086.4
    5313 ,       1666 ,2023-05-12 , 94438.48
    5314 ,        533 ,2023-09-30 , 92672.05
    5315 ,       1919 ,2023-11-27 , 56608.45
    5316 ,       1092 ,2023-09-16 ,147573.21
    5317 ,       1130 ,2023-03-20 ,132132.26
    5318 ,       1922 ,2023-09-15 ,136509.86
    5319 ,        357 ,2023-01-01 , 18518.18
    5320 ,       1938 ,2023-09-05 ,118469.62
    5321 ,        742 ,2023-08-16 ,145951.46
    5322 ,       1367 ,2023-07-30 , 35381.55
    5323 ,        807 ,2023-10-19 ,112550.61
    5324 ,        995 ,2023-06-15 ,  3174.8
    5325 ,        345 ,2023-02-16 , 84430.86
    5326 ,       1704 ,2023-08-13 , 13252.5
    5327 ,        566 ,2023-08-20 , 86167.51
    5328 ,         78 ,2023-04-27 , 74289.1
    5329 ,        668 ,2023-11-06 ,162865.8
    5330 ,         12 ,2023-11-05 ,123929.42
    5331 ,        359 ,2023-06-22 , 94558.02
    5332 ,         37 ,2023-01-25 ,158266.9
    5333 ,        486 ,2023-06-18 ,  7983.45
    5334 ,        588 ,2023-11-27 , 56182.9
    5335 ,        212 ,2023-05-12 , 85290.89
    5336 ,        696 ,2023-10-21 ,128318.07
    5337 ,         64 ,2023-08-16 , 31560.88
    5338 ,       1057 ,2023-08-02 ,114367.94
    5339 ,        430 ,2023-07-26 , 98482.09
    5340 ,       1764 ,2023-05-31 ,132937.7
    5341 ,       1068 ,2023-02-25 ,165997.65
    5342 ,        468 ,2023-08-31 ,124334.11
    5343 ,       1370 ,2023-07-30 , 27645.98
    5344 ,        924 ,2023-03-18 , 70305.85
    5345 ,        708 ,2023-05-01 ,165220.97
    5346 ,        269 ,2023-05-17 , 45485.49
    5347 ,       1718 ,2023-09-21 ,161813.8
    5348 ,        801 ,2023-12-18 ,122174.17
    5349 ,       1875 ,2023-11-22 ,120557.58
    5350 ,        284 ,2023-05-03 , 75995.77
    5351 ,       1559 ,2023-03-25 , 30550.4
    5352 ,       1253 ,2023-08-31 , 62476.38
    5353 ,        770 ,2023-01-12 ,111015.54
    5354 ,       1575 ,2023-03-08 ,110522.07
    5355 ,        203 ,2023-11-21 ,130941.75
    5356 ,       1964 ,2023-04-17 ,132934.52
    5357 ,       1607 ,2023-11-09 , 31376.9
    5358 ,       1012 ,2023-07-22 , 90433.67
    5359 ,        951 ,2023-12-24 , 85781.71
    5360 ,        791 ,2023-06-23 , 43063.31
    5361 ,        343 ,2023-05-21 , 65432.45
    5362 ,         68 ,2023-10-22 ,  2211.7
    5363 ,        613 ,2023-06-17 , 12439.12
    5364 ,       1147 ,2023-01-20 ,118923.78
    5365 ,        402 ,2023-09-01 , 76273.61
    5366 ,        733 ,2023-07-25 ,135841.22
    5367 ,        811 ,2023-12-22 ,122299.02
    5368 ,        711 ,2023-11-26 , 56178.78
    5369 ,       1015 ,2023-10-30 ,173059.0
    5370 ,       1096 ,2023-07-14 ,151276.06
    5371 ,       1409 ,2023-04-17 ,105810.22
    5372 ,       1234 ,2023-09-06 ,139027.97
    5373 ,        167 ,2023-04-17 ,147696.26
    5374 ,       1083 ,2023-01-20 , 47380.57
    5375 ,        592 ,2023-12-23 ,138358.45
    5376 ,        591 ,2023-02-17 ,130091.13
    5377 ,        449 ,2023-05-10 , 95643.56
    5378 ,        718 ,2023-10-04 ,118393.33
    5379 ,        938 ,2023-01-06 , 50072.43
    5380 ,        810 ,2023-10-17 ,118989.64
    5381 ,       1285 ,2023-05-12 , 62756.01
    5382 ,       1457 ,2023-08-06 , 45692.7
    5383 ,       1086 ,2023-09-02 , 39315.19
    5384 ,       1722 ,2023-04-11 , 16032.05
    5385 ,        595 ,2023-07-24 , 38088.57
    5386 ,         43 ,2023-10-22 ,119348.93
    5387 ,       1603 ,2023-04-02 ,117852.88
    5388 ,         36 ,2023-04-26 , 68185.17
    5389 ,        642 ,2023-01-23 ,137768.83
    5390 ,        960 ,2023-08-02 , 78406.97
    5391 ,       1837 ,2023-09-23 ,114651.49
    5392 ,         90 ,2023-06-22 ,151392.02
    5393 ,        238 ,2023-11-17 ,154298.04
    5394 ,        561 ,2023-03-17 ,146754.14
    5395 ,       1737 ,2023-08-26 , 58978.23
    5396 ,       1890 ,2023-07-21 ,134675.96
    5397 ,        447 ,2023-03-28 ,110531.53
    5398 ,        464 ,2023-11-21 , 55976.46
    5399 ,       1139 ,2023-02-07 , 67254.25
    5400 ,       1639 ,2023-10-17 ,  8801.86
    5401 ,        132 ,2023-06-03 ,149772.42
    5402 ,        744 ,2023-11-08 ,138484.75
    5403 ,       1010 ,2023-02-10 ,166886.35
    5404 ,       1952 ,2023-03-01 ,123625.01
    5405 ,        407 ,2023-09-28 , 48695.5
    5406 ,       1373 ,2023-06-05 , 41437.88
    5407 ,        537 ,2023-07-21 , 71229.8
    5408 ,        196 ,2023-07-15 ,128877.85
    5409 ,       1396 ,2023-12-19 ,102996.85
    5410 ,        583 ,2023-11-08 , 38916.78
    5411 ,        659 ,2023-01-01 , 29187.34
    5412 ,        251 ,2023-06-29 , 37979.66
    5413 ,       1219 ,2023-09-28 ,112247.02
    5414 ,        673 ,2023-07-23 , 84330.99
    5415 ,        691 ,2023-05-07 ,117075.21
    5416 ,       1402 ,2023-10-06 ,  5320.24
    5417 ,        568 ,2023-05-07 , 56992.23
    5418 ,       1357 ,2023-01-30 ,145541.46
    5419 ,        525 ,2023-06-29 , 57911.74
    5420 ,        390 ,2023-10-27 ,110357.25
    5421 ,       1683 ,2023-07-08 ,174358.85
    5422 ,        652 ,2023-07-02 , 93398.24
    5423 ,        875 ,2023-03-11 ,138785.5
    5424 ,         63 ,2023-09-16 ,163397.03
    5425 ,        796 ,2023-02-17 , 11817.71
    5426 ,        166 ,2023-01-14 ,127316.12
    5427 ,        814 ,2023-10-14 ,145181.38
    5428 ,        320 ,2023-09-16 ,111836.32
    5429 ,       1565 ,2023-12-13 ,103324.78
    5430 ,        324 ,2023-11-18 ,  1342.09
    5431 ,        221 ,2023-04-03 ,167625.77
    5432 ,        327 ,2023-11-14 ,146396.36
    5433 ,       1802 ,2023-10-07 ,124145.06
    5434 ,        907 ,2023-03-20 ,  3052.8
    5435 ,       1058 ,2023-06-13 ,119814.85
    5436 ,       1141 ,2023-05-21 ,168315.76
    5437 ,       1789 ,2023-09-15 , 81362.88
    5438 ,        743 ,2023-01-28 ,  5982.32
    5439 ,       1332 ,2023-05-19 ,120538.4
    5440 ,       1352 ,2023-12-10 , 68220.16
    5441 ,       1348 ,2023-06-23 ,158193.77
    5442 ,       1008 ,2023-02-09 ,108272.53
    5443 ,       1285 ,2023-06-08 , 72367.56
    5444 ,        806 ,2023-09-21 ,163304.04
    5445 ,       1947 ,2023-05-14 ,156430.33
    5446 ,       1732 ,2023-09-19 , 31313.91
    5447 ,       1108 ,2023-09-04 ,  6927.38
    5448 ,       1709 ,2023-05-23 , 27761.35
    5449 ,        101 ,2023-03-31 , 98543.98
    5450 ,       1451 ,2023-08-21 ,162747.43
    5451 ,       1023 ,2023-12-28 , 73042.2
    5452 ,       1061 ,2023-09-07 ,158018.85
    5453 ,       1721 ,2023-12-14 , 64616.99
    5454 ,        114 ,2023-03-09 ,120356.75
    5455 ,         37 ,2023-12-31 ,115700.67
    5456 ,       1778 ,2023-12-17 , 23220.77
    5457 ,       1111 ,2023-09-03 , 94108.16
    5458 ,       1629 ,2023-11-26 , 99353.53
    5459 ,         89 ,2023-12-30 ,129857.13
    5460 ,       1349 ,2023-06-24 , 83703.76
    5461 ,         87 ,2023-04-13 ,174816.89
    5462 ,        709 ,2023-11-26 ,153655.2
    5463 ,       1455 ,2023-08-03 ,155414.57
    5464 ,       1422 ,2023-03-20 , 46524.37
    5465 ,         23 ,2023-09-16 ,171447.29
    5466 ,        869 ,2023-04-10 , 70707.54
    5467 ,        151 ,2023-07-23 , 38640.16
    5468 ,        795 ,2023-03-11 , 80893.14
    5469 ,        433 ,2023-11-22 , 13822.72
    5470 ,       1059 ,2023-03-31 ,143915.32
    5471 ,       1027 ,2023-08-10 ,148441.35
    5472 ,       1518 ,2023-11-06 ,114064.76
    5473 ,         90 ,2023-03-18 , 10926.19
    5474 ,       1533 ,2023-02-07 , 34933.43
    5475 ,       1150 ,2023-03-17 , 50895.36
    5476 ,       1815 ,2023-04-10 ,119417.32
    5477 ,       1383 ,2023-07-10 ,123141.32
    5478 ,       1646 ,2023-07-06 , 38065.74
    5479 ,       1431 ,2023-12-28 , 92983.88
    5480 ,       1939 ,2023-07-25 ,118815.83
    5481 ,        626 ,2023-07-14 ,134509.48
    5482 ,       1641 ,2023-04-14 , 91856.07
    5483 ,       1610 ,2023-12-05 , 47891.0
    5484 ,        105 ,2023-08-22 , 73876.5
    5485 ,       1280 ,2023-06-01 , 61474.97
    5486 ,        914 ,2023-09-03 , 16218.76
    5487 ,       1869 ,2023-11-06 , 22294.77
    5488 ,       1714 ,2023-02-26 , 15986.86
    5489 ,       1214 ,2023-07-16 , 92578.91
    5490 ,        773 ,2023-05-23 , 50074.21
    5491 ,        195 ,2023-07-19 ,136419.26
    5492 ,       1392 ,2023-12-03 ,101765.39
    5493 ,        274 ,2023-07-02 ,170089.83
    5494 ,       1660 ,2023-04-13 ,141722.37
    5495 ,        533 ,2023-10-25 ,103165.26
    5496 ,        777 ,2023-02-19 ,135716.06
    5497 ,          1 ,2023-09-03 ,105431.77
    5498 ,       1544 ,2023-09-19 ,  8803.11
    5499 ,        863 ,2023-02-07 ,169990.28
    5500 ,       1015 ,2023-04-27 , 20441.04
    5501 ,       1563 ,2023-04-03 , 32787.34
    5502 ,        169 ,2023-09-10 ,119023.97
    5503 ,         90 ,2023-05-01 ,156648.15
    5504 ,        992 ,2023-09-28 ,  5697.82
    5505 ,        739 ,2023-10-01 , 93575.2
    5506 ,       1595 ,2023-06-26 , 78086.95
    5507 ,       1796 ,2023-07-18 ,148744.87
    5508 ,        481 ,2023-09-14 , 14198.14
    5509 ,        319 ,2023-05-02 , 33963.09
    5510 ,       1463 ,2023-07-03 ,130729.3
    5511 ,       1002 ,2023-02-19 , 65739.75
    5512 ,       1048 ,2023-05-27 , 86452.83
    5513 ,        553 ,2023-11-05 , 58589.9
    5514 ,       1744 ,2023-08-23 ,146134.02
    5515 ,       1071 ,2023-11-01 ,142955.35
    5516 ,        194 ,2023-12-06 , 93247.64
    5517 ,       1951 ,2023-05-18 , 51761.47
    5518 ,       1115 ,2023-03-29 , 83484.61
    5519 ,        399 ,2023-05-09 ,174359.94
    5520 ,       1106 ,2023-08-04 , 60345.78
    5521 ,        475 ,2023-07-09 ,157024.79
    5522 ,       1516 ,2023-04-26 ,175238.26
    5523 ,       1497 ,2023-04-28 , 79791.76
    5524 ,        816 ,2023-05-21 , 73314.81
    5525 ,        552 ,2023-03-17 ,151840.6
    5526 ,       1935 ,2023-09-03 ,144705.99
    5527 ,        686 ,2023-07-28 , 28035.81
    5528 ,       1671 ,2023-01-03 , 91060.31
    5529 ,        277 ,2023-05-31 , 30817.2
    5530 ,        591 ,2023-01-10 ,135643.15
    5531 ,        284 ,2023-07-10 , 48952.87
    5532 ,         43 ,2023-01-21 , 36181.53
    5533 ,        214 ,2023-06-03 ,170439.47
    5534 ,        269 ,2023-03-21 , 41788.44
    5535 ,       1984 ,2023-06-12 ,101158.67
    5536 ,       1117 ,2023-11-02 , 99627.01
    5537 ,        136 ,2023-09-02 ,121934.63
    5538 ,        465 ,2023-04-02 , 85216.08
    5539 ,        925 ,2023-07-30 , 62172.83
    5540 ,        935 ,2023-07-03 , 24219.75
    5541 ,       1700 ,2023-07-01 ,113544.47
    5542 ,         31 ,2023-01-17 , 42494.45
    5543 ,        739 ,2023-10-23 , 47263.28
    5544 ,       1779 ,2023-01-28 , 87713.75
    5545 ,        477 ,2023-03-30 ,105062.54
    5546 ,        444 ,2023-11-27 , 72039.11
    5547 ,        940 ,2023-12-06 , 96530.43
    5548 ,          9 ,2023-02-08 ,103136.4
    5549 ,       1242 ,2023-05-10 , 13245.38
    5550 ,        949 ,2023-06-12 , 43733.74
    5551 ,       1626 ,2023-10-24 , 19828.59
    5552 ,        549 ,2023-05-25 , 69313.53
    5553 ,        626 ,2023-12-08 ,171338.34
    5554 ,       1267 ,2023-04-03 , 53949.5
    5555 ,       1554 ,2023-07-03 , 66089.91
    5556 ,       1474 ,2023-09-03 ,150382.04
    5557 ,       1279 ,2023-12-05 , 88354.69
    5558 ,        827 ,2023-12-11 ,137541.29
    5559 ,        266 ,2023-07-31 ,142056.84
    5560 ,        585 ,2023-04-17 ,111429.86
    5561 ,       1552 ,2023-10-28 , 50731.07
    5562 ,        417 ,2023-05-02 , 70114.51
    5563 ,       1255 ,2023-05-01 ,106934.98
    5564 ,       1830 ,2023-12-16 ,157945.69
    5565 ,       1950 ,2023-09-17 , 71607.36
    5566 ,        999 ,2023-06-23 , 92827.51
    5567 ,       1031 ,2023-07-15 , 49824.38
    5568 ,       1125 ,2023-02-06 ,107888.91
    5569 ,       1839 ,2023-04-29 , 16719.45
    5570 ,        183 ,2023-05-22 , 69417.04
    5571 ,         83 ,2023-06-02 , 57218.21
    5572 ,       1458 ,2023-05-30 ,154023.31
    5573 ,         14 ,2023-07-13 , 55966.74
    5574 ,       1034 ,2023-01-25 , 77279.59
    5575 ,       1528 ,2023-01-20 , 83357.66
    5576 ,       1696 ,2023-09-03 , 12529.9
    5577 ,        672 ,2023-01-12 , 81641.7
    5578 ,       1882 ,2023-03-05 ,110945.29
    5579 ,       1799 ,2023-05-07 ,106233.29
    5580 ,       1408 ,2023-05-29 ,158570.11
    5581 ,       1621 ,2023-07-01 , 42755.69
    5582 ,       1049 ,2023-02-09 , 14585.58
    5583 ,       1039 ,2023-11-09 ,141150.86
    5584 ,       1463 ,2023-12-10 , 22310.55
    5585 ,        598 ,2023-02-04 ,102217.48
    5586 ,        463 ,2023-05-02 ,  7958.7
    5587 ,       1056 ,2023-08-21 , 25935.57
    5588 ,        921 ,2023-12-17 , 32220.92
    5589 ,       1647 ,2023-12-16 , 59332.27
    5590 ,        708 ,2023-11-17 ,154817.5
    5591 ,       1991 ,2023-09-25 ,136522.98
    5592 ,       1534 ,2023-03-05 , 78522.68
    5593 ,       1872 ,2023-10-12 ,121148.12
    5594 ,        592 ,2023-03-23 , 32407.37
    5595 ,       1055 ,2023-04-18 ,130559.68
    5596 ,        685 ,2023-12-02 ,101011.35
    5597 ,       1508 ,2023-06-15 ,159066.54
    5598 ,        799 ,2023-06-07 ,145994.36
    5599 ,       1140 ,2023-04-25 , 50151.2
    5600 ,        658 ,2023-01-18 , 54672.41
    5601 ,       1004 ,2023-08-22 ,143501.19
    5602 ,       1229 ,2023-07-13 ,102200.07
    5603 ,       1448 ,2023-03-15 ,  7674.25
    5604 ,       1114 ,2023-05-23 ,167891.57
    5605 ,        876 ,2023-03-22 ,157293.2
    5606 ,       1066 ,2023-10-29 ,  2734.4
    5607 ,       1184 ,2023-06-20 , 74804.2
    5608 ,        195 ,2023-10-11 ,166736.57
    5609 ,         38 ,2023-12-01 ,168810.62
    5610 ,       1502 ,2023-05-22 ,122583.49
    5611 ,       1611 ,2023-01-18 ,149462.79
    5612 ,        114 ,2023-09-27 , 62556.31
    5613 ,        223 ,2023-10-15 ,163320.77
    5614 ,         13 ,2023-10-02 , 10764.5
    5615 ,       1712 ,2023-02-02 ,120509.91
    5616 ,       1732 ,2023-06-28 ,173372.47
    5617 ,        319 ,2023-06-24 ,149374.42
    5618 ,        689 ,2023-10-05 , 78663.45
    5619 ,        186 ,2023-09-24 ,155089.8
    5620 ,        455 ,2023-07-29 , 61285.46
    5621 ,       1709 ,2023-09-14 ,105073.47
    5622 ,       1659 ,2023-05-17 , 51112.71
    5623 ,       1880 ,2023-01-20 ,117954.47
    5624 ,        796 ,2023-03-22 , 99997.09
    5625 ,       1813 ,2023-03-09 ,140673.74
    5626 ,         21 ,2023-03-19 ,133796.75
    5627 ,       1055 ,2023-04-02 , 10764.16
    5628 ,       1069 ,2023-05-20 , 37253.1
    5629 ,       1933 ,2023-11-03 , 13773.17
    5630 ,        204 ,2023-11-30 ,133111.63
    5631 ,        142 ,2023-08-15 , 83547.97
    5632 ,        522 ,2023-03-16 ,174533.95
